# LAMMPS data file written by OVITO Pro 3.5.4
328 atoms
2 atom types
0.0 63.5335007 xlo xhi
0.0 14.7600003 ylo yhi
0.0 25.0 zlo zhi

Masses

1 12.0107  # C
2 1.00794  # H

Atoms  # full

1 1 1 0.0 0.7103046 1.2299508 11.8000002
2 1 1 0.0 0.7103046 3.6900001 11.8000002
3 1 1 0.0 0.7103046 6.1500492 11.8000002
4 1 1 0.0 0.7103046 8.609951 11.8000002
5 1 1 0.0 0.7103046 11.0699997 11.8000002
6 1 1 0.0 0.7103046 13.5300493 11.8000002
7 1 1 0.0 1.4199738 0.0 11.8000002
8 1 1 0.0 1.4199738 2.4600492 11.8000002
9 1 1 0.0 1.4199738 4.919951 11.8000002
10 1 1 0.0 1.4199738 7.3800001 11.8000002
11 1 1 0.0 1.4199738 9.8400498 11.8000002
12 1 1 0.0 1.4199738 12.2999506 11.8000002
13 1 1 0.0 2.8405832 0.0 11.8000002
14 1 1 0.0 2.8405832 2.4600492 11.8000002
15 1 1 0.0 2.8405832 4.919951 11.8000002
16 1 1 0.0 2.8405832 7.3800001 11.8000002
17 1 1 0.0 2.8405832 9.8400498 11.8000002
18 1 1 0.0 2.8405832 12.2999506 11.8000002
19 1 1 0.0 3.5508874 1.2299508 11.8000002
20 1 1 0.0 3.5508874 3.6900001 11.8000002
21 1 1 0.0 3.5508874 6.1500492 11.8000002
22 1 1 0.0 3.5508874 8.609951 11.8000002
23 1 1 0.0 3.5508874 11.0699997 11.8000002
24 1 1 0.0 3.5508874 13.5300493 11.8000002
25 1 1 0.0 4.9598295935 1.2401307551 11.9118239648
26 1 1 0.0 4.9668118667 3.697165514 11.7797461449
27 1 1 0.0 4.9779304581 6.1566719121 11.7427497897
28 1 1 0.0 4.9742358865 8.6330173896 11.8133131489
29 1 1 0.0 4.9847416554 11.0848386222 11.8376692374
30 1 1 0.0 4.9759661734 13.5445356052 11.8091322812
31 1 1 0.0 5.6820960521 0.0223077325 11.9102195968
32 1 1 0.0 5.6681634522 2.4747157767 11.8838751447
33 1 1 0.0 5.6860770891 4.9212313776 11.7064643439
34 1 1 0.0 5.6781406683 7.3971510242 11.8082650774
35 1 1 0.0 5.7028243699 9.8557864363 11.862090897
36 1 1 0.0 5.702718775 12.313515439 11.8426059761
37 1 1 0.0 7.106452988 0.0419305881 11.959673945
38 1 1 0.0 7.0872823347 2.4906551811 11.9503106598
39 1 1 0.0 7.1206755776 4.9434136014 11.7823795956
40 1 1 0.0 7.1037640093 7.4149880413 11.8515857258
41 1 1 0.0 7.1281518069 9.8690369994 11.8745242977
42 1 1 0.0 7.1224403347 12.3278300643 11.8710230657
43 1 1 0.0 7.8108483264 1.2706979253 12.0252099066
44 1 1 0.0 7.8248322629 3.7085494533 11.9378509997
45 1 1 0.0 7.8155872525 6.1839762685 11.8702916105
46 1 1 0.0 7.8375323185 8.6319797574 11.8553821107
47 1 1 0.0 7.8482602704 11.1003010223 11.909817359
48 1 1 0.0 7.8225870091 13.5741854433 11.9098784186
49 1 1 0.0 9.239832786 1.2867642957 12.1008149198
50 1 1 0.0 9.2441769201 3.7138261161 12.0779681839
51 1 1 0.0 9.2333191714 6.1742773983 11.9833579892
52 1 1 0.0 9.2597058221 8.6449455241 11.9542960542
53 1 1 0.0 9.2722809658 11.1241171213 12.0200422862
54 1 1 0.0 9.2376239976 13.5939336506 12.0576009586
55 1 1 0.0 9.9504006418 0.0595098093 12.1983956339
56 1 1 0.0 9.9674900569 2.5051044329 12.1812188846
57 1 1 0.0 9.9416567915 4.9497087995 12.1043964099
58 1 1 0.0 9.9544033674 7.4022051698 12.0492386858
59 1 1 0.0 9.9682651268 9.8837032516 12.0865700633
60 1 1 0.0 9.9471178081 12.3686775746 12.1389002403
61 1 1 0.0 11.3663466224 0.0734965057 12.3891853905
62 1 1 0.0 11.376022322 2.522136807 12.3081302323
63 1 1 0.0 11.350681013 4.9770044583 12.2749447025
64 1 1 0.0 11.3568017943 7.4359283295 12.2770845448
65 1 1 0.0 11.3740683429 9.8944131301 12.2946029305
66 1 1 0.0 11.3560824515 12.386759847 12.304593363
67 1 1 0.0 12.0862689516 1.3038203535 12.4131362315
68 1 1 0.0 12.0780068459 3.7594325994 12.3798367908
69 1 1 0.0 12.0473730586 6.2060057481 12.4164728041
70 1 1 0.0 12.0626095241 8.6601508634 12.4151061757
71 1 1 0.0 12.0527080655 11.1428265359 12.3772284235
72 1 1 0.0 12.0695140759 13.6053767629 12.4674224052
73 1 1 0.0 13.5028242568 1.2897677251 12.580466338
74 1 1 0.0 13.4825943373 3.7345963129 12.5617910708
75 1 1 0.0 13.4491762873 6.1874657867 12.630687498
76 1 1 0.0 13.4688159331 8.652161899 12.6137988763
77 1 1 0.0 13.4485288283 11.1382069562 12.6414818084
78 1 1 0.0 13.4757077148 13.5943696347 12.6541375857
79 1 1 0.0 14.1878544956 0.0549057583 12.7474406793
80 1 1 0.0 14.2141025245 2.5147018684 12.6701362962
81 1 1 0.0 14.1830735545 4.9702055292 12.6734661043
82 1 1 0.0 14.1614197866 7.4220837402 12.7086773467
83 1 1 0.0 14.1514150902 9.9023420657 12.7480001393
84 1 1 0.0 14.1521919242 12.361613121 12.7501742794
85 1 1 0.0 15.5800087185 0.0628457174 13.0048614582
86 1 1 0.0 15.6202085067 2.5373630203 12.8840411128
87 1 1 0.0 15.6036451203 4.9934668921 12.8192505033
88 1 1 0.0 15.5698835821 7.4415543607 12.9071554974
89 1 1 0.0 15.5545241451 9.8912322739 12.951445515
90 1 1 0.0 15.5468586064 12.3550870805 12.9988378536
91 1 1 0.0 16.3035418683 1.2888903692 13.0354647358
92 1 1 0.0 16.3152107737 3.769083881 12.9261832726
93 1 1 0.0 16.3052226997 6.2275176797 12.9572949261
94 1 1 0.0 16.273606682 8.6756833027 13.0443341445
95 1 1 0.0 16.2516375513 11.129427351 13.070151959
96 1 1 0.0 16.2647123125 13.5814881769 13.0854772046
97 1 1 0.0 17.7259705523 1.311998396 13.1547947682
98 1 1 0.0 17.7332198665 3.7961423892 13.0875110297
99 1 1 0.0 17.7138862476 6.2550531789 13.1833347803
100 1 1 0.0 17.6987807541 8.711309015 13.161107704
101 1 1 0.0 17.665051746 11.1560789487 13.2250079775
102 1 1 0.0 17.6679789956 13.5987535581 13.2261438637
103 1 1 0.0 18.4033788212 0.0728900059 13.2789132456
104 1 1 0.0 18.4275108898 2.5612314406 13.2055524054
105 1 1 0.0 18.4310353739 5.0293494437 13.2075642477
106 1 1 0.0 18.4146199573 7.4879243537 13.2815644949
107 1 1 0.0 18.4083407307 9.944286715 13.2588626667
108 1 1 0.0 18.3773734785 12.3779442037 13.3530647908
109 1 1 0.0 19.8179718043 0.1213716913 13.3968002027
110 1 1 0.0 19.8319549083 2.5830065569 13.376756854
111 1 1 0.0 19.834175428 5.0514939295 13.4316281865
112 1 1 0.0 19.8281197612 7.5202773333 13.4370662222
113 1 1 0.0 19.8251587781 9.9880869762 13.4925747485
114 1 1 0.0 19.7922563754 12.4409971385 13.5288384887
115 1 1 0.0 20.5364414585 1.3459758821 13.3872508023
116 1 1 0.0 20.5189582525 3.8165379447 13.5302532957
117 1 1 0.0 20.5392062561 6.2865991517 13.5149563601
118 1 1 0.0 20.5290010869 8.7518476706 13.5408688125
119 1 1 0.0 20.5315780805 11.2190426365 13.6037451635
120 1 1 0.0 20.5282296543 13.6531191197 13.5201746114
121 1 1 0.0 21.9532250825 1.3727971862 13.4504948511
122 1 1 0.0 21.9294444071 3.8260584583 13.6588950428
123 1 1 0.0 21.9496896367 6.2967736302 13.708154382
124 1 1 0.0 21.9388681002 8.7423297236 13.6957279983
125 1 1 0.0 21.9476592832 11.223384006 13.6854283505
126 1 1 0.0 21.940687853 13.6761184414 13.5461038958
127 1 1 0.0 22.6724043082 0.1398302817 13.4580916097
128 1 1 0.0 22.6501237712 2.6081912908 13.5659691082
129 1 1 0.0 22.6427414779 5.0497585927 13.7952243322
130 1 1 0.0 22.6723114118 7.523381553 13.7957500609
131 1 1 0.0 22.6617417441 9.9798822563 13.7360927246
132 1 1 0.0 22.658099939 12.4510189117 13.6732471156
133 1 1 0.0 24.0964970517 0.1382897492 13.4966675062
134 1 1 0.0 24.0820555877 2.6058661648 13.6764822566
135 1 1 0.0 24.0751257678 5.059563994 13.9095963358
136 1 1 0.0 24.0928444329 7.5024112874 13.9732225009
137 1 1 0.0 24.0666405438 9.967150409 13.9536959801
138 1 1 0.0 24.0875297257 12.4462401677 13.7678301823
139 1 1 0.0 24.7503196626 1.3800330724 13.5758956236
140 1 1 0.0 24.7389528137 3.8273645703 13.8693317794
141 1 1 0.0 24.7826347393 6.2703825242 14.0836736561
142 1 1 0.0 24.7352489125 8.7306258009 14.108061103
143 1 1 0.0 24.7260879928 11.2130118477 14.021919266
144 1 1 0.0 24.7617240947 13.6646285585 13.6098994103
145 1 2 0.0 25.8523216413 1.3711788301 13.6948658707
146 1 2 0.0 25.8109488938 3.8269245926 13.9556915403
147 1 2 0.0 25.786789803 8.7538928245 14.3733020355
148 1 2 0.0 25.8055708526 11.2142766041 14.2134526737
149 1 2 0.0 25.8542443674 13.6776385499 13.5816607859
150 1 2 0.0 26.5083245903 7.1634368983 15.0563445272
151 1 1 0.0 26.2675706952 6.2416285792 14.5406006639
152 1 2 0.0 26.3832271373 5.4344048895 15.2797000439
153 1 2 0.0 26.7652894414 6.1978330303 12.4400959924
154 1 1 0.0 27.2720915934 5.9735981794 13.3872005847
155 1 2 0.0 27.506648743 4.927887059 13.3817101701
156 1 2 0.0 28.4947388815 7.6684478845 12.7467695112
157 1 1 0.0 28.5720413535 6.8321977568 13.4517446421
158 1 2 0.0 28.6997808592 7.2141920752 14.4660207883
159 1 2 0.0 29.6062861606 5.3988094079 12.1861280396
160 1 1 0.0 29.8149369152 5.9574621677 13.1020442857
161 1 2 0.0 29.9335517553 5.217569446 13.900148389
162 1 2 0.0 31.0949164657 7.6939362236 13.3953457308
163 1 1 0.0 31.1574550945 6.7156105984 12.9180427977
164 1 2 0.0 31.3638072635 6.8542620848 11.853992198
165 1 2 0.0 32.3295932072 4.9019037655 13.1558674019
166 1 1 0.0 32.3239384305 5.9136764089 13.5664659633
167 1 2 0.0 32.1451390094 5.8304487882 14.634656835
168 1 2 0.0 33.7631267035 7.5074789727 13.9062603164
169 1 1 0.0 33.6904312307 6.6043982582 13.3150716312
170 1 2 0.0 33.7353142414 6.8937157229 12.2551606485
171 1 1 0.0 34.8716989001 5.6572335468 13.6260001957
172 1 2 0.0 34.7007834586 4.7242128445 13.0917152471
173 1 2 0.0 34.8688692923 5.4241216507 14.6862180267
