# LAMMPS data file written by OVITO
328 atoms
2 atom types
0.0 63.5335007 xlo xhi
0.0 14.7600003 ylo yhi
0.0 25.0 zlo zhi

Masses

1  12.0107 # C
2  1.00794 # H

Atoms # full

1	1	1	0	0.7103046	1.2299508	11.8000002
2	1	1	0	0.7103046	3.6900001	11.8000002
3	1	1	0	0.7103046	6.1500492	11.8000002
4	1	1	0	0.7103046	8.609951	11.8000002
5	1	1	0	0.7103046	11.0699997	11.8000002
6	1	1	0	0.7103046	13.5300493	11.8000002
7	1	1	0	1.4199738	0	11.8000002
8	1	1	0	1.4199738	2.4600492	11.8000002
9	1	1	0	1.4199738	4.919951	11.8000002
10	1	1	0	1.4199738	7.3800001	11.8000002
11	1	1	0	1.4199738	9.8400498	11.8000002
12	1	1	0	1.4199738	12.2999506	11.8000002
13	1	1	0	2.8405832	0	11.8000002
14	1	1	0	2.8405832	2.4600492	11.8000002
15	1	1	0	2.8405832	4.919951	11.8000002
16	1	1	0	2.8405832	7.3800001	11.8000002
17	1	1	0	2.8405832	9.8400498	11.8000002
18	1	1	0	2.8405832	12.2999506	11.8000002
19	1	1	0	3.5508874	1.2299508	11.8000002
20	1	1	0	3.5508874	3.6900001	11.8000002
21	1	1	0	3.5508874	6.1500492	11.8000002
22	1	1	0	3.5508874	8.609951	11.8000002
23	1	1	0	3.5508874	11.0699997	11.8000002
24	1	1	0	3.5508874	13.5300493	11.8000002
25	1	1	0	4.9702258	1.2299508	11.8000002
26	1	1	0	4.9702258	3.6900001	11.8000002
27	1	1	0	4.9702258	6.1500492	11.8000002
28	1	1	0	4.9702258	8.609951	11.8000002
29	1	1	0	4.9702258	11.0699997	11.8000002
30	1	1	0	4.9702258	13.5300493	11.8000002
31	1	1	0	5.6805301	0	11.8000002
32	1	1	0	5.6805301	2.4600492	11.8000002
33	1	1	0	5.6805301	4.919951	11.8000002
34	1	1	0	5.6805301	7.3800001	11.8000002
35	1	1	0	5.6805301	9.8400498	11.8000002
36	1	1	0	5.6805301	12.2999506	11.8000002
37	1	1	0	7.1005039	0	11.8000002
38	1	1	0	7.1005039	2.4600492	11.8000002
39	1	1	0	7.1005039	4.919951	11.8000002
40	1	1	0	7.1005039	7.3800001	11.8000002
41	1	1	0	7.1005039	9.8400498	11.8000002
42	1	1	0	7.1005039	12.2999506	11.8000002
43	1	1	0	7.8108082	1.2299508	11.8000002
44	1	1	0	7.8108082	3.6900001	11.8000002
45	1	1	0	7.8108082	6.1500492	11.8000002
46	1	1	0	7.8108082	8.609951	11.8000002
47	1	1	0	7.8108082	11.0699997	11.8000002
48	1	1	0	7.8108082	13.5300493	11.8000002
49	1	1	0	9.2301474	1.2299508	11.8000002
50	1	1	0	9.2301474	3.6900001	11.8000002
51	1	1	0	9.2301474	6.1500492	11.8000002
52	1	1	0	9.2301474	8.609951	11.8000002
53	1	1	0	9.2301474	11.0699997	11.8000002
54	1	1	0	9.2301474	13.5300493	11.8000002
55	1	1	0	9.9404516	0	11.8000002
56	1	1	0	9.9404516	2.4600492	11.8000002
57	1	1	0	9.9404516	4.919951	11.8000002
58	1	1	0	9.9404516	7.3800001	11.8000002
59	1	1	0	9.9404516	9.8400498	11.8000002
60	1	1	0	9.9404516	12.2999506	11.8000002
61	1	1	0	11.360425	0	11.8000002
62	1	1	0	11.360425	2.4600492	11.8000002
63	1	1	0	11.360425	4.919951	11.8000002
64	1	1	0	11.360425	7.3800001	11.8000002
65	1	1	0	11.360425	9.8400498	11.8000002
66	1	1	0	11.360425	12.2999506	11.8000002
67	1	1	0	12.0707293	1.2299508	11.8000002
68	1	1	0	12.0707293	3.6900001	11.8000002
69	1	1	0	12.0707293	6.1500492	11.8000002
70	1	1	0	12.0707293	8.609951	11.8000002
71	1	1	0	12.0707293	11.0699997	11.8000002
72	1	1	0	12.0707293	13.5300493	11.8000002
73	1	1	0	13.4900685	1.2299508	11.8000002
74	1	1	0	13.4900685	3.6900001	11.8000002
75	1	1	0	13.4900685	6.1500492	11.8000002
76	1	1	0	13.4900685	8.609951	11.8000002
77	1	1	0	13.4900685	11.0699997	11.8000002
78	1	1	0	13.4900685	13.5300493	11.8000002
79	1	1	0	14.2003727	0	11.8000002
80	1	1	0	14.2003727	2.4600492	11.8000002
81	1	1	0	14.2003727	4.919951	11.8000002
82	1	1	0	14.2003727	7.3800001	11.8000002
83	1	1	0	14.2003727	9.8400498	11.8000002
84	1	1	0	14.2003727	12.2999506	11.8000002
85	1	1	0	15.6203461	0	11.8000002
86	1	1	0	15.6203461	2.4600492	11.8000002
87	1	1	0	15.6203461	4.919951	11.8000002
88	1	1	0	15.6203461	7.3800001	11.8000002
89	1	1	0	15.6203461	9.8400498	11.8000002
90	1	1	0	15.6203461	12.2999506	11.8000002
91	1	1	0	16.3306503	1.2299508	11.8000002
92	1	1	0	16.3306503	3.6900001	11.8000002
93	1	1	0	16.3306503	6.1500492	11.8000002
94	1	1	0	16.3306503	8.609951	11.8000002
95	1	1	0	16.3306503	11.0699997	11.8000002
96	1	1	0	16.3306503	13.5300493	11.8000002
97	1	1	0	17.7499886	1.2299508	11.8000002
98	1	1	0	17.7499886	3.6900001	11.8000002
99	1	1	0	17.7499886	6.1500492	11.8000002
100	1	1	0	17.7499886	8.609951	11.8000002
101	1	1	0	17.7499886	11.0699997	11.8000002
102	1	1	0	17.7499886	13.5300493	11.8000002
103	1	1	0	18.4602947	0	11.8000002
104	1	1	0	18.4602947	2.4600492	11.8000002
105	1	1	0	18.4602947	4.919951	11.8000002
